sku,name,category_id,uom_id,auto_reorder,lead_time,reorder_level,remark,quantity_to_reorder,status,price
88-WHITE-SIZE46,FLEX EN345-S2 CLOSED MODEL,SKA,PAIR,1,,0,,0,0,181
88-WHITE-SIZE47,FLEX EN345-S2 CLOSED MODEL,SKA,PAIR,1,,0,,0,0,181
883-BLACK-SIZE35,FLEX EN345-S3 CLOSED MODEL,SKA,PAIR,1,,0,,0,0,192
883-BLACK-SIZE36,FLEX EN345-S3 CLOSED MODEL,SKA,PAIR,1,,0,,0,0,192
883-BLACK-SIZE37,FLEX EN345-S3 CLOSED MODEL,SKA,PAIR,1,,0,,0,0,192
883-BLACK-SIZE38,FLEX EN345-S3 CLOSED MODEL,SKA,PAIR,1,,0,,0,0,192
883-BLACK-SIZE39,FLEX EN345-S3 CLOSED MODEL,SKA,PAIR,1,,0,,0,0,192
883-BLACK-SIZE40,FLEX EN345-S3 CLOSED MODEL,SKA,PAIR,1,,0,,0,0,192
883-BLACK-SIZE41,FLEX EN345-S3 CLOSED MODEL,SKA,PAIR,1,,0,,0,0,192
883-BLACK-SIZE42,FLEX EN345-S3 CLOSED MODEL,SKA,PAIR,1,,0,,0,0,192
883-BLACK-SIZE43,FLEX EN345-S3 CLOSED MODEL,SKA,PAIR,1,,0,,0,0,192
883-BLACK-SIZE44,FLEX EN345-S3 CLOSED MODEL,SKA,PAIR,1,,0,,0,0,192
883-BLACK-SIZE45,FLEX EN345-S3 CLOSED MODEL,SKA,PAIR,1,,0,,0,0,192
883-BLACK-SIZE46,FLEX EN345-S3 CLOSED MODEL,SKA,PAIR,1,,0,,0,0,192
883-BLACK-SIZE47,FLEX EN345-S3 CLOSED MODEL,SKA,PAIR,1,,0,,0,0,192
88410-36081,MAGNETIC CLUTCH,ZZZ,PC,1,,0,,0,1,1
885-BLACK-SIZE35,FLEX EN345-S2 CLOSED MODEL,SKA,PAIR,1,,0,,0,0,215
885-BLACK-SIZE36,FLEX EN345-S2 CLOSED MODEL,SKA,PAIR,1,,0,,0,0,215
885-BLACK-SIZE37,FLEX EN345-S2 CLOSED MODEL,SKA,PAIR,1,,0,,0,0,215
885-BLACK-SIZE38,FLEX EN345-S2 CLOSED MODEL,SKA,PAIR,1,,0,,0,0,215
885-BLACK-SIZE39,FLEX EN345-S2 CLOSED MODEL,SKA,PAIR,1,,0,,0,0,215
885-BLACK-SIZE40,FLEX EN345-S2 CLOSED MODEL,SKA,PAIR,1,,0,,0,0,215
885-BLACK-SIZE41,FLEX EN345-S2 CLOSED MODEL,SKA,PAIR,1,,0,,0,0,215
885-BLACK-SIZE42,FLEX EN345-S2 CLOSED MODEL,SKA,PAIR,1,,0,,0,0,215
885-BLACK-SIZE43,FLEX EN345-S2 CLOSED MODEL,SKA,PAIR,1,,0,,0,0,215
885-BLACK-SIZE44,FLEX EN345-S2 CLOSED MODEL,SKA,PAIR,1,,0,,0,0,215
885-BLACK-SIZE45,FLEX EN345-S2 CLOSED MODEL,SKA,PAIR,1,,0,,0,0,215
885-BLACK-SIZE46,FLEX EN345-S2 CLOSED MODEL,SKA,PAIR,1,,0,,0,0,215
885-BLACK-SIZE47,FLEX EN345-S2 CLOSED MODEL,SKA,PAIR,1,,0,,0,0,215
885-WHITE-SIZE35,FLEX EN345-S2 CLOSED MODEL,SKA,PAIR,1,,0,,0,0,215
885-WHITE-SIZE36,FLEX EN345-S2 CLOSED MODEL,SKA,PAIR,1,,0,,0,0,215
885-WHITE-SIZE37,FLEX EN345-S2 CLOSED MODEL,SKA,PAIR,1,,0,,0,0,215
885-WHITE-SIZE38,FLEX EN345-S2 CLOSED MODEL,SKA,PAIR,1,,0,,0,0,215
885-WHITE-SIZE39,FLEX EN345-S2 CLOSED MODEL,SKA,PAIR,1,,0,,0,0,215
885-WHITE-SIZE40,FLEX EN345-S2 CLOSED MODEL,SKA,PAIR,1,,0,,0,0,215
885-WHITE-SIZE41,FLEX EN345-S2 CLOSED MODEL,SKA,PAIR,1,,0,,0,0,215
885-WHITE-SIZE42,FLEX EN345-S2 CLOSED MODEL,SKA,PAIR,1,,0,,0,0,215
885-WHITE-SIZE43,FLEX EN345-S2 CLOSED MODEL,SKA,PAIR,1,,0,,0,0,215
885-WHITE-SIZE44,FLEX EN345-S2 CLOSED MODEL,SKA,PAIR,1,,0,,0,0,215
885-WHITE-SIZE45,FLEX EN345-S2 CLOSED MODEL,SKA,PAIR,1,,0,,0,0,215
885-WHITE-SIZE46,FLEX EN345-S2 CLOSED MODEL,SKA,PAIR,1,,0,,0,0,215
885-WHITE-SIZE47,FLEX EN345-S2 CLOSED MODEL,SKA,PAIR,1,,0,,0,0,215
89-BLACK-SIZE35,FLEX EN345-SB+A+E+WRU OPEN,ZZZ,PAIR,1,,0,,0,1,134
89-BLACK-SIZE36,FLEX EN345-SB+A+E+WRU OPEN,ZZZ,PAIR,1,,0,,0,1,134
89-BLACK-SIZE37,FLEX EN345-SB+A+E+WRU OPEN,ZZZ,PAIR,1,,0,,0,1,134
89-BLACK-SIZE38,FLEX EN345-SB+A+E+WRU OPEN,ZZZ,PAIR,1,,0,,0,1,134
89-BLACK-SIZE39,FLEX EN345-SB+A+E+WRU OPEN,ZZZ,PAIR,1,,0,,0,1,134
89-BLACK-SIZE40,FLEX EN345-SB+A+E+WRU OPEN,ZZZ,PAIR,1,,0,,0,1,134
89-BLACK-SIZE41,FLEX EN345-SB+A+E+WRU OPEN,SKA,PAIR,1,,0,,0,0,134
89-BLACK-SIZE42,FLEX EN345-SB+A+E+WRU OPEN,ZZZ,PAIR,1,,0,,0,1,134
89-BLACK-SIZE43,FLEX EN345-SB+A+E+WRU OPEN,ZZZ,PAIR,1,,0,,0,1,134
89-BLACK-SIZE44,FLEX EN345-SB+A+E+WRU OPEN,ZZZ,PAIR,1,,0,,0,1,134
89-BLACK-SIZE45,FLEX EN345-SB+A+E+WRU OPEN,ZZZ,PAIR,1,,0,,0,1,134
89-BLACK-SIZE46,FLEX EN345-SB+A+E+WRU OPEN,ZZZ,PAIR,1,,0,,0,1,134
89-BLACK-SIZE47,FLEX EN345-SB+A+E+WRU OPEN,ZZZ,PAIR,1,,0,,0,1,134
89-WHITE-SIZE35,FLEX EN345-SB+A+E+WRU OPEN,ZZZ,PAIR,1,,0,,0,1,134
893-BLACK-SIZE35,FLEX EN345-SB+A+E+WRU+P OPEN,SKA,PAIR,1,,0,,0,0,151
893-BLACK-SIZE36,FLEX EN345-SB+A+E+WRU+P OPEN,SKA,PAIR,1,,0,,0,0,151
893-BLACK-SIZE37,FLEX EN345-SB+A+E+WRU+P OPEN,SKA,PAIR,1,,0,,0,0,151
893-BLACK-SIZE38,FLEX EN345-SB+A+E+WRU+P OPEN,SKA,PAIR,1,,0,,0,0,151
893-BLACK-SIZE39,FLEX EN345-SB+A+E+WRU+P OPEN,SKA,PAIR,1,,0,,0,0,151
893-BLACK-SIZE40,FLEX EN345-SB+A+E+WRU+P OPEN,SKA,PAIR,1,,0,,0,0,151
893-BLACK-SIZE41,FLEX EN345-SB+A+E+WRU+P OPEN,SKA,PAIR,1,,0,,0,0,151
893-BLACK-SIZE42,FLEX EN345-SB+A+E+WRU+P OPEN,SKA,PAIR,1,,0,,0,0,151
893-BLACK-SIZE43,FLEX EN345-SB+A+E+WRU+P OPEN,SKA,PAIR,1,,0,,0,0,151
893-BLACK-SIZE44,FLEX EN345-SB+A+E+WRU+P OPEN,SKA,PAIR,1,,0,,0,0,151
893-BLACK-SIZE45,FLEX EN345-SB+A+E+WRU+P OPEN,SKA,PAIR,1,,0,,0,0,151
893-BLACK-SIZE46,FLEX EN345-SB+A+E+WRU+P OPEN,SKA,PAIR,1,,0,,0,0,151
893-BLACK-SIZE47,FLEX EN345-SB+A+E+WRU+P OPEN,SKA,PAIR,1,,0,,0,0,151
895-BLACK-SIZE35,FLEX EN345-SB+A+E+WRU OPEN,SKA,PAIR,1,,0,,0,0,204
895-BLACK-SIZE36,FLEX EN345-SB+A+E+WRU OPEN,SKA,PAIR,1,,0,,0,0,204
895-BLACK-SIZE37,FLEX EN345-SB+A+E+WRU OPEN,SKA,PAIR,1,,0,,0,0,204
895-BLACK-SIZE38,FLEX EN345-SB+A+E+WRU OPEN,SKA,PAIR,1,,0,,0,0,204
895-BLACK-SIZE39,FLEX EN345-SB+A+E+WRU OPEN,SKA,PAIR,1,,0,,0,0,204
895-BLACK-SIZE40,FLEX EN345-SB+A+E+WRU OPEN,SKA,PAIR,1,,0,,0,0,204
895-BLACK-SIZE41,FLEX EN345-SB+A+E+WRU OPEN,SKA,PAIR,1,,0,,0,0,204
895-BLACK-SIZE42,FLEX EN345-SB+A+E+WRU OPEN,SKA,PAIR,1,,0,,0,0,204
895-BLACK-SIZE43,FLEX EN345-SB+A+E+WRU OPEN,SKA,PAIR,1,,0,,0,0,204
895-BLACK-SIZE44,FLEX EN345-SB+A+E+WRU OPEN,SKA,PAIR,1,,0,,0,0,204
895-BLACK-SIZE45,FLEX EN345-SB+A+E+WRU OPEN,SKA,PAIR,1,,0,,0,0,204
895-BLACK-SIZE46,FLEX EN345-SB+A+E+WRU OPEN,SKA,PAIR,1,,0,,0,0,204
895-BLACK-SIZE47,FLEX EN345-SB+A+E+WRU OPEN,SKA,PAIR,1,,0,,0,0,204
895-WHITE-SIZE35,FLEX EN345-SB+A+E+WRU OPEN,SKA,PAIR,1,,0,,0,1,204
895-WHITE-SIZE36,FLEX EN345-SB+A+E+WRU OPEN,SKA,PAIR,1,,0,,0,1,204
895-WHITE-SIZE37,FLEX EN345-SB+A+E+WRU OPEN,SKA,PAIR,1,,0,,0,1,204
895-WHITE-SIZE38,FLEX EN345-SB+A+E+WRU OPEN,SKA,PAIR,1,,0,,0,1,204
895-WHITE-SIZE39,FLEX EN345-SB+A+E+WRU OPEN,SKA,PAIR,1,,0,,0,1,204
895-WHITE-SIZE40,FLEX EN345-SB+A+E+WRU OPEN,SKA,PAIR,1,,0,,0,1,204
895-WHITE-SIZE41,FLEX EN345-SB+A+E+WRU OPEN,SKA,PAIR,1,,0,,0,1,204
895-WHITE-SIZE42,FLEX EN345-SB+A+E+WRU OPEN,SKA,PAIR,1,,0,,0,1,204
895-WHITE-SIZE43,FLEX EN345-SB+A+E+WRU OPEN,SKA,PAIR,1,,0,,0,1,204
895-WHITE-SIZE44,FLEX EN345-SB+A+E+WRU OPEN,SKA,PAIR,1,,0,,0,1,204
895-WHITE-SIZE45,FLEX EN345-SB+A+E+WRU OPEN,SKA,PAIR,1,,0,,0,1,204
895-WHITE-SIZE46,FLEX EN345-SB+A+E+WRU OPEN,SKA,PAIR,1,,0,,0,1,204
895-WHITE-SIZE47,FLEX EN345-SB+A+E+WRU OPEN,SKA,PAIR,1,,0,,0,1,204
8985 WHITE SIZE 43,SIKA SHOE WHITE SIZE 43,ZZZ,PAIR,1,,0,,0,1,156
8985-BKACK-SIZE37,FLEX EN345-SB+A+E+WRU OPEN,ZZZ,PAIR,1,,0,,0,1,161
8985-BLACK-SIZE35,FLEX EN345-SB+A+E+WRU OPEN,SKA,PAIR,1,,0,,0,0,219
8985-BLACK-SIZE36,FLEX EN345-SB+A+E+WRU OPEN,SKA,PAIR,1,,0,,0,0,219
8985-BLACK-SIZE37,FLEX EN345-SB+A+E+WRU OPEN,SKA,PAIR,1,,0,,0,0,219
8985-BLACK-SIZE38,FLEX EN345-SB+A+E+WRU OPEN,SKA,PAIR,1,,0,,0,0,219
8985-BLACK-SIZE39,FLEX EN345-SB+A+E+WRU OPEN,SKA,PAIR,1,,0,,0,0,219
8985-BLACK-SIZE40,FLEX EN345-SB+A+E+WRU OPEN,SKA,PAIR,1,,0,,0,0,219
8985-BLACK-SIZE41,FLEX EN345-SB+A+E+WRU OPEN,SKA,PAIR,1,,0,,0,0,219
8985-BLACK-SIZE42,FLEX EN345-SB+A+E+WRU OPEN,SKA,PAIR,1,,0,,0,0,219
8985-BLACK-SIZE43,FLEX EN345-SB+A+E+WRU OPEN,SKA,PAIR,1,,0,,0,0,219
8985-BLACK-SIZE44,FLEX EN345-SB+A+E+WRU OPEN,SKA,PAIR,1,,0,,0,0,219
8985-BLACK-SIZE45,FLEX EN345-SB+A+E+WRU OPEN,SKA,PAIR,1,,0,,0,0,219
8985-BLACK-SIZE46,FLEX EN345-SB+A+E+WRU OPEN,SKA,PAIR,1,,0,,0,0,219
8985-BLACK-SIZE47,FLEX EN345-SB+A+E+WRU OPEN,SKA,PAIR,1,,0,,0,0,219
8985-BLK-SIZE 40,FLEX - OPEN CLOG WITH HEEL STRAP,SKA,PAIR,1,,0,,0,1,219
8985-WHITE-SIZE35,FLEX EN345-SB+A+E+WRU OPEN,SKA,PAIR,1,,0,,0,0,219
8985-WHITE-SIZE36,FLEX EN345-SB+A+E+WRU OPEN,SKA,PAIR,1,,0,,0,0,219
8985-WHITE-SIZE37,FLEX EN345-SB+A+E+WRU OPEN,SKA,PAIR,1,,0,,0,0,219
8985-WHITE-SIZE38,FLEX EN345-SB+A+E+WRU OPEN,SKA,PAIR,1,,0,,0,0,219
8985-WHITE-SIZE39,FLEX EN345-SB+A+E+WRU OPEN,SKA,PAIR,1,,0,,0,0,219
8985-WHITE-SIZE40,FLEX EN345-SB+A+E+WRU OPEN,SKA,PAIR,1,,0,,0,0,219
8985-WHITE-SIZE41,FLEX EN345-SB+A+E+WRU OPEN,SKA,PAIR,1,,0,,0,0,219
8985-WHITE-SIZE42,FLEX EN345-SB+A+E+WRU OPEN,SKA,PAIR,1,,0,,0,0,219
8985-WHITE-SIZE43,FLEX EN345-SB+A+E+WRU OPEN,SKA,PAIR,1,,0,,0,0,219
8985-WHITE-SIZE44,FLEX EN345-SB+A+E+WRU OPEN,SKA,PAIR,1,,0,,0,0,219
8985-WHITE-SIZE45,FLEX EN345-SB+A+E+WRU OPEN,SKA,PAIR,1,,0,,0,0,219
8985-WHITE-SIZE46,"FLEX,OPEN CLOG WITH STEE( WHITE)",SKA,PAIR,1,,0,,0,0,219
8985-WHITE-SIZE47,FLEX EN345-SB+A+E+WRU OPEN,SKA,PAIR,1,,0,,0,0,219
9000x2500x2300C,mobile-x-ray,ZZZ,UNIT,1,,0,,0,1,0.0001
9004,NAIL BRUSH YELLOW (FHA 2012) - 64406,VKN,PC,1,,0,,0,0,11.6
9005-BLACK-SIZE40,FLEX EN347-02+CI LEATHER BOOT,ZZZ,PC,1,,0,,0,1,162.9
9005-BLACK-SIZE41,FLEX EN347-02+CI LEATHER BOOT,ZZZ,PC,1,,0,,0,1,162.9
9005-BLACK-SIZE42,FLEX EN347-02+CI LEATHER BOOT,ZZZ,PC,1,,0,,0,1,162.9
9005-BLACK-SIZE43,FLEX EN347-02+CI LEATHER BOOT,ZZZ,PC,1,,0,,0,1,162.9
9005-BLACK-SIZE44,FLEX EN347-02+CI LEATHER BOOT,ZZZ,PC,1,,0,,0,1,162.9
9005-BLACK-SIZE45,FLEX EN347-02+CI LEATHER BOOT,ZZZ,PC,1,,0,,0,1,162.9
9005-BLACK-SIZE46,FLEX EN347-02+CI LEATHER BOOT,ZZZ,PC,1,,0,,0,1,162.9
9005-BLACK-SIZE47,FLEX EN347-02+CI LEATHER BOOT,ZZZ,PC,1,,0,,0,1,162.9
9005-WHITE-SIZE40,FLEX EN347-02+CI LEATHER BOOT,ZZZ,PC,1,,0,,0,1,162.9
9005-WHITE-SIZE41,FLEX EN347-02+CI LEATHER BOOT,ZZZ,PC,1,,0,,0,1,162.9
9005-WHITE-SIZE42,FLEX EN347-02+CI LEATHER BOOT,ZZZ,PC,1,,0,,0,1,162.9
9005-WHITE-SIZE43,FLEX EN347-02+CI LEATHER BOOT,ZZZ,PC,1,,0,,0,1,162.9
9005-WHITE-SIZE44,FLEX EN347-02+CI LEATHER BOOT,ZZZ,PC,1,,0,,0,1,162.9
9005-WHITE-SIZE45,FLEX EN347-02+CI LEATHER BOOT,ZZZ,PC,1,,0,,0,1,162.9
9005-WHITE-SIZE46,FLEX EN347-02+CI LEATHER BOOT,ZZZ,PC,1,,0,,0,1,162.9
9005-WHITE-SIZE47,FLEX EN347-02+CI LEATHER BOOT,ZZZ,PC,1,,0,,0,1,162.9
90091S,CAMERA BREAKET ( VISION- ABVRVC1),PAL,SET,1,,0,,0,0,140
9019M1050,REAR CENTER BOLT (CARTER),ZZZ,PC,1,,0,,0,1,30
90801-10130,O-RING,MIP,PC,1,,2,,2,0,3
9080220150,ORING,MIP,PC,1,,5,,5,0,3
91-00288-46,LOGIC BOARD ASSY (91-01146-41),CAR,PC,1,,1,,1,0,817.6
912-020001-255,HOSE,ZZZ,PC,1,,0,,0,1,0.01
912-080002-1,POWER CABLE,ZZZ,PC,1,,0,,0,1,0.01
92140031,OMNISTOR 9200 W/220V MOTOR 4X3M (COLOR: MYSTIC GREY),OMS,PC,1,,0,,0,0,3810
928G,HITORY 928G 30N C07-1/01070507 POLY PUTTY,ZZZ,PC,1,,0,,0,1,46
93004,"ERGO FOAM SPRAYER, 1,4I - RED",VKN,PC,1,,0,,0,0,528.1
93012,"ERGO FOAM SPRAYER, INCL. JET SPRAY, 1/2"", 2.5 LITRE (S) GREEN",VKN,PC,1,,0,,0,0,500.7
93013,"ERGO FOAM SPRAYER INCL. JET SPRAY, 1/2"", 2.5 LITRE (S) BLUE",VKN,PC,1,,0,,0,0,500.7
93053,"FOAM SPRAYER, INCL. JET SPRAY, 1/2"", 1.4 LITRE (S) BLUE",VKN,PC,1,,0,,0,0,313.8
931-36121-00,PISTON RING,ZZZ,PC,1,,0,,0,1,0.01
93112,"SPARE CONTAINER, 2.5 LITRE (S) - GREEN",VKN,PC,1,,0,,0,0,50.2
93149,"INJECTOR WITH SUCTION HOSE, 260 MM, BLACK",VKN,PC,1,,0,,0,0,160.9
93209,"COMBI WATERGUN FOR FOAM SPRAYER, BLACK",VKN,PC,1,,0,,0,0,96.5
93223,"WATER GUN, 40C 6 BAR - BLUE",VKN,PC,1,,0,,0,0,112
93225,Water gun - White,VKN,PC,1,,0,,0,0,112
93235,"ERGO WATER GUN, 80C 12 BAR - WHITE",ZZZ,PC,1,,0,,0,1,308
93242,HEAVY DUTY WATER GUN GREEN,VKN,PC,1,,0,,0,0,217.8
93243,"HEAVY DUTY WATER GUN, BLUE",VKN,PC,1,,0,,0,0,217.8
93244,"HEAVY DUTY WATER GUN, RED",VKN,PC,1,,0,,0,0,217.8
93245,"HEAVY DUTY WATER GUN, WHITE",VKN,PC,1,,0,,0,0,217.8
93325,"COLD WATER HOSE, 1/2"", 15000 MM, WHITE",VKN,PC,1,,0,,0,0,172.2
93353,"HOT WATER HOSE, 1/2"", 10000 MM BLUE",VKN,PC,1,,0,,0,0,274.3
93363,"HOT WATER HOSE, 15000 MM, BLUE",VKN,PC,1,,0,,0,0,364.8
9348,"STAINLESS STEEL HOSE SUSPENSION FOR FOAM SPRAYER, 9301x/9305x",VKN,PC,1,,0,,0,0,279
9350,"JET SPRAY PLASTIC, 1/2''",VKN,PC,1,,0,,0,0,30.1
9354,"ADJUSTABLE NOZZLE, 1/2""",VKN,PC,1,,0,,0,0,35.2
941-33254-00,CONROD BEARING(1),ZZZ,PC,1,,0,,0,1,0.01
94415,"OUTLET HOSE, 1500MM, 1/2"",  WHITE",VKN,PC,1,,0,,0,0,50.2
9450,Dilution unit for 4 products,ZZZ,PC,1,,0,,0,1,1450.4
9471,"DILUTION UNIT FOR ONE PRODUCT, 7I/MIN",VKN,PC,1,,0,,0,0,543.2
9700511790,M/B 1418 BUS CLUTCH BOOSTER WABCO,ZZZ,PC,1,,0,,0,1,763
9828DH0105,H/B SEAL (V58),ZZZ,PC,1,,0,,0,1,28
9828M3500,FRT SEAL,ZZZ,PC,1,,0,,0,1,15
98901,153-03-01-025 UNITNOVA EXTERNAL LOCK SET DIA 27MM (SS),PAL,SET,1,,20,,20,0,374
99-WHITE-SIZE41,SUPERCLOG KAPTRAESKO,SKA,PAIR,1,,0,,0,0,196
9994M3000,REAR CENTER BOLT (CARTER),ZZZ,PC,1,,0,,0,1,30
A0000001,4-STUD BODY FITTING (PLI) Q5-3053-4-2,PJT,PC,1,,0,,0,0,78
A0000002,NYLON WALL POUCH Q5-8522,PJT,PC,1,,0,,0,0,130
A0000003,WHEELCHAIR RESTRAINT RETRACTOR #QRT-1-MAX (EACH KIT HAS 4 TIE DOWNS UNITS) #Q-8301-L,PJT,PKT,1,,0,,0,0,1468
A0000004,FERNO 173 REAR HOOK ONLY #1510187,PJT,PC,1,,0,,0,0,645
A0000005,SINGLE ARM WHEELCHAIR LIFTER #SN10A 900L-1,PJT,PC,1,,0,,0,0,13600
A0000006,HAZARD SIREN & PA SYSTEM 1000 SERIES 12V 100W AMP #809001,PJT,PC,1,,0,,0,0,1160
A0000007,CODE 3 100W SLIM SIREN SPEAKER #3900,PJT,PC,1,,0,,0,0,620
A0000008,"AUTOMATIC DECONTAMINATION SYSTEM (AEROCLAVE) C/W NOZZLE ASSEMBLY, AIR COMPRESSOR & 1 GAL VITAL OXIDE",PJT,SET,1,,0,"REMARKS:

20M OF BLUE HOSE ( 10M +10M OR 20M ) & 10M OF RED HOSE INSTEAD OF 10M FOR EACH AED.

COMPRESSOR 12V DC 13.6A",0,0,18200
A0000009,"VSMART HIGH LIMIT DTECTION & COLLISION WARNING SYSTEM (FRONT) C/W CALIBRATION,TESTING& COMMISSIONING",PJT,PC,1,,0,,0,0,2800
A0000010,ASTRATA 3G VEHICLE DATA RECORDER / VIDEO RECORDING DEVICE,PJT,SET,1,,0,,0,0,3800
A0000011,"LAERDAL WALL BRACKET W/ DC POWER CORD,1.6 METER (782600)",PJT,SET,1,,0,,0,0,805
A0000012,AMBULANCE CONVERSION KIT,PJT,UNIT,1,,0,FOR PROJECT# 2359 (SCDF),0,0,133105
A05PADLATCH,STAINLESS STEEL HINGE,PAL,PC,1,,30,HINGE FROM 510511462,30,0,60
A1,A1,ZZZ,ROLL,1,,0,,0,1,0.01
A1-1.1/2X1/8X20MF,ANGLE,ZZZ,PC,1,,0,,0,1,0.01
A1-1.1/2X9X20MF,FLAT BAR,ZZZ,PC,1,,0,,0,1,0.01
A1-12TOY-PW/A,"12"" TOY INLET PIPE UNION W/ADPT FXM",ZZZ,PC,1,,0,,0,1,0.01
A1-3MMX38MMX38MMX6MT,ANGLE BAR-M/S AM-M338,ZZZ,PC,1,,0,,0,1,0.01
"A1-4""X8""X2.0",ALUMINIUM SHEET PS1100-020,ZZZ,PC,1,,0,,0,1,110
A1-4X8X1.0MM,ALUMINIUM SHEET 1100-H14,ZZZ,PC,1,,0,,0,1,120
A1-4X8X1.5,ALUMINIUM SHEET GRADE 1100,ZZZ,PC,1,,0,,0,1,110
A1-4X8X1MM,ALUMINIUM SHEET,ZZZ,PC,1,,0,,0,1,0.01
A1-4X8X3.0MM,ALIMINIUM SHEET GRADE1100 (SIZE : 4FT X 8FT X 3MM),ZZZ,PC,1,,0,,0,1,0.01
A1-AS-4X8X0.3MM,ALUMINIUM SHEET,ZZZ,PC,1,,0,,0,1,0.01
A1-AS-4X8X0.5MM,ALUMINIUM SHEET,ZZZ,PC,1,,0,,0,1,0.01
A1-AS-4X8X1.2MM,ALUMINIUM SHEET 4X8X1.2MM,ZZZ,PC,1,,0,,0,1,82
A1-AS-4X8X1.5MM,ALUMINIUM SHEET ( SIZE: 4X8X1.5MM),ZZZ,PC,1,,0,,0,1,104
A1-AS-4X8X1MM,ALUMINIUM SHEET,ZZZ,PC,1,,0,,0,1,0.01
A1-AS-4X8X3.0MM,ALUMINIUM SHEET,ZZZ,PC,1,,0,,0,1,0.01
A1-CORRUGATED-1.06MM,ALUMINIUM CORRUGATED 1.06MM,ZZZ,PC,1,,0,,0,1,0.01
A1-CORRUGATED-1.16MM,ALUMINIUM CORRUGATED 1.16MM,ZZZ,PC,1,,0,,0,1,0.01
A1-CORRUGATED-2.8MM,ALUMINIUM CORRUGATED 2.8MM,ZZZ,PC,1,,0,,0,1,0.01
A1-CORRUGATED-3.3MM,ALUMINIUM CORRUGATED 3.3MM,ZZZ,PC,1,,0,,0,1,0.01
A1-CORRUGATED-6.7MM,ALUMINIUM CORRUGATED 6.7MM,ZZZ,PC,1,,0,,0,1,0.01
A1-CORRUGATED2.8MM,ALUMINIUM CORRUGATED 2.8MM,ZZZ,PC,1,,0,,0,1,0.01
A157Y230V,SINGLE PHASE COMPRESSOR A157Y/230V/50HZ,MIP,PC,1,,0,,0,0,1894
A158Y230V,SINGLE PHASE COMPRESSOR A158Y/230V/50HZ,MIP,PC,1,,0,,0,0,1915
A1626ABRASIVEDISC120,SMT 626 ABRASIVE MOP DISC 80,ZZZ,PC,1,,0,,0,1,0.01
A1626ABRASIVEDISC60,SMT 626 ABRASIVED DISC 60,ZZZ,PC,1,,0,,0,1,0.01
A1626ABRASIVEDISC80,SMT 626 ABRASIVE MOP DISC 80,ZZZ,PC,1,,0,,0,1,0.01
A1ANGELBAR38X38X1M,GI ANGEL BAR 38 X 38 X 1MM X 6MTR,ZZZ,PC,1,,0,,0,1,76
A1ANGELEBAR-20X20X3MMX6MTR,ALUMINIUM ANGLE BAR (SIZE: 20X20X3MMX6MTR),ZZZ,PC,1,,0,,0,1,36
"A1ANGLEBAR-1""X1""X0.8MMNA",ALU ANGLE BAR (NA),ZZZ,METER,1,,0,,0,1,2
"A1ANGLEBAR-1""X1""X0.8MMX6MTR","ALUMINIUM ANGEL BAR NA ( SIZE: 1""X1""X0.8MMX6MTR)",ZZZ,PC,1,,0,,0,1,18
"A1ANGLEBAR-1""X1""X1MM","ALUMINIUM ANGLE BAR (SIZE : 1"" X 1"" X 0.8MM)",ZZZ,PC,1,,0,,0,1,18
"A1ANGLEBAR-1""X1""X3MM",ALU. ANGLE BAR,ZZZ,METER,1,,0,,0,1,3
"A1ANGLEBAR-1""X1""XT3MM- 3MTR","ALUMINIUM ANGLE BAR (SIZE 1"" X 1"" X 3MM- 3MTR",ZZZ,PLT,1,,0,,0,1,12
A1ANGLEBAR-1?X1?X0.8MMNA,ALUM ANGLE BAR (NA) 1? X 1? X 0.8mm (80mm X 4pcs),ZZZ,PC,1,,0,,0,1,1
A1ANGLEBAR-1?X1?X3MM,ALUM ANGLE BAR 1? X 1? X 3mm (POWDER COATING),ZZZ,METER,1,,0,,0,1,1
"A1ANGLEBAR-11/2""X3MMNA",ALU ANGLE BAR (NA),ZZZ,METER,1,,0,,0,1,2
A1ANGLEBAR-11/2?X3MMNA,ALUM ANGLE BAR (NA) 1 1/2? X 3mm (785mm X 1pc),ZZZ,METER,1,,0,,0,1,1
A1ANGLEBAR-38X38X1.5X6MTR,ALUMINIUM ANGEL BAR ( SIZE: 38X38XX1.5MMX6MTR),ZZZ,PC,1,,0,,0,1,56
"A1ANGLEBAR-4""X4""X3MM","ALUMINIUM ANGLE BAR (SIZE : 4"" X 4"" X 3MM)",ZZZ,PC,1,,0,,0,1,0.01
"A1ANGLEBARNA-1-1/2""X1-1/2""X3MM","ALUMINIUM ANGLE BAR-NA (SIZE: 1-1/2""X1-1/2""X3MM)",ZZZ,PC,1,,0,,0,1,48.6
A1CHQPLATE-16MMX16.5MMX3MM,CHECKER PLATE,ZZZ,PC,1,,0,,0,1,8.7
"A1CHQPLATE-4""X8""X3MM",ALUMINIUM CHECKER PLATE (SIZE : 4FT X 8FT X 3MM),ZZZ,PC,1,,0,,0,1,0.01
"A1CHQPLATE-4""X8X6MM",ALIMINIUM CHECKER PLATE (SIZE : 4FT X 8FT X 6MM),ZZZ,PC,1,,0,,0,1,0.01
A1CORRUGATED1070MM,ALU CORRUGATED 1070 MM,ZZZ,PC,1,,0,,0,1,60
A1CORRUGATED1170MM,ALU CORRUGATED 1170MM,ZZZ,PC,1,,0,,0,1,70
