id,product_id,store_id,quantity,type,cost_price
6817,TCPA150B2R6-F,ST,1,+,748.56
6818,TCP11F2W,ST,1,+,252.55
6819,TCP11F2W,ST,1,+,252.55
6820,TSJ505A047K,ST,1,-,0
6821,TCPA150B1R6-F,ST,1,+,722.76
6822,SAA382A006,ST,1,+,0.01
6823,TSJ006A009C,ST,2,+,75.77
6824,TCP11F2-6P54,ST,5,+,248.16
6825,PL001,ST,2,+,0.01
6826,TCP11F2W,ST,2,-,0
6827,GDGIHOSE-75X50X4.5MMX6M,ST,7,+,0.01
6828,TCP11F1W,ST,1,+,251.58
6829,BD00001,ST,23,+,0.01
6830,FF-SIDEDR99-785X1000B,ST,1,+,0.01
6831,B7ISU-NHR87AU-E6-B,ST,1,+,0.01
6832,ACA272C064,ST,1,+,0.01
6833,TSJ505A041D,ST,2,+,176.8
6834,TCPA90EA2R6-F,ST,1,+,542.07
6835,TSJ505A047C,ST,1,-,0
6836,ACA272C064,ST,1,+,0.01
6837,ACA272C065,ST,1,+,0.01
6838,TSJ541B002F,ST,2,-,0
6839,TSJ505A041D,ST,1,-,0
6840,PL001,ST,2,+,0.01
6841,TSJ505A041D,ST,2,+,176.8
6842,BD00002,ST,10,+,0.01
6843,PL001,ST,2,+,0
6844,BD00002,ST,20,+,0.01
6845,PBPU-6204-E6,ST,1,+,7.65
6846,P1PCB24FG,ST,4,-,0
6847,B7ISU-NHR87AU-E6-B,ST,5,+,0.01
6848,TOY-E5-MGP,ST,1,+,0.01
6849,CSA431B341,ST,1,+,0.01
6850,TSJ541B002F,ST,2,-,0
6851,TSJ541B002F,ST,2,-,0
6852,TSJ541B002F,ST,2,-,0
6853,TCP11F2W,ST,1,+,252.55
6854,TCPA150B2R6-F,ST,1,+,748.56
6855,CC-00006,ST,1,-,0
6856,ACA272C064,ST,1,+,0.01
6857,PL001,ST,1,+,0.01
6858,PL001,ST,2,+,0.01
6859,EARS PLUG,ST,7,-,0
6860,TCP11F2W,ST,5,-,0
6861,TCP11F2W,ST,1,+,280.86
6862,TSJ541B002F,ST,2,-,0
6863,TSJ541B002F,ST,2,-,0
6864,TCP11F2W,ST,1,+,252.55
6865,71920622,ST,150,+,0.01
6866,TCP11F2W,ST,1,+,252.55
6867,TCP11F2W,ST,1,+,252.55
6868,BD00001,ST,1,+,0.01
6869,TCP11F1W,ST,1,+,251.58
6870,TCPA90EA2R6-F,ST,1,+,542.07
6871,TSJ541B002C,ST,2,+,51.61
6872,TSJ505A047K,ST,1,-,0
6873,BD00001,ST,23,+,0.01
6874,TSJ505A047C,ST,1,-,0
6875,TSJ505A041D,ST,1,+,176.8
6876,TSJ505A041D,ST,1,+,176.8
6877,TSJ505A041D,ST,1,+,172
6878,TCPA150B2R6-F,ST,1,+,748.56
6879,TCPA90A1R6-F,ST,1,+,0.01
6880,TCPA90EA2R6-F,ST,1,+,542.07
6881,TOY-E5-MGP,ST,1,+,0.01
6882,TOY-E5-MGP,ST,2,+,0.01
6883,TCPA150B2R6-F,ST,1,+,748.56
6884,TCP11F2W,ST,1,+,252.55
6885,TCPA150B1R6-F,ST,1,+,722.76
6886,TCPA150B1R6-F,ST,1,+,722.76
6887,38623737,ST,2,-,0
6888,TOY-E5-MGP,ST,1,+,0.01
6889,TDJS70S-1L2,ST,1,+,7291.68
6890,TDJS70SAE-L2,ST,1,-,0
6891,TDJS70SAE-L2,ST,2,+,5987.04
6892,TDJS70SAE-L2,ST,2,+,5812.8
6893,TDJS70SAE-L2,ST,1,+,6076.8
6894,TOY-E5-MGP,ST,3,+,0.01
6895,51903,ST,124,+,0.01
6896,TAVC00017,ST,1,+,0.01
6897,M3MSH-035,ST,5,+,0.01
6898,TOY-E5-MGP,ST,3,+,0.01
6899,TCPA150EB2V-F,ST,1,-,0
6900,TCPA150B2V-F,ST,10,+,732.78
6901,TCPA150B2V-F,ST,5,+,732.78
6902,TCPA150B2R6-F,ST,1,+,748.56
6903,TCP11F1W,ST,1,+,251.58
6904,71920622,ST,250,+,0.01
6905,ACS272G002,ST,1,+,25.61
6906,MPL002,ST,2,+,0.01
6907,TSJ505A041D,ST,1,-,0
6908,TSJ272C065,ST,1,-,0
6909,TSJ272C065,ST,1,-,0
6910,MP-P,ST,11,+,0.01
6911,B7ISU-NPR75-B,ST,2,+,0.01
6912,TSJ541B002C,ST,2,+,22.35
6913,TSJ541B002C,ST,2,+,22.34
6914,TCP11F1W,ST,2,+,272.99
6915,TCP11F2W,ST,2,-,0
6916,TCPA150B2V-F,ST,3,+,732.78
6917,TCP11F2W,ST,3,-,0
6918,TCPA150B2V-F,ST,2,+,0.01
6919,TSJ541B002D,ST,2,-,0
6920,TOY-E5-MGP,ST,7,+,0.01
6921,TCPA150B2R6-F,ST,1,+,748.56
6922,TLB501A025AG,ST,1,+,0.01
6923,TJD122A009Z,ST,1,+,0.01
6924,TJD011H012C,ST,1,+,0.01
6925,TCP11F1W,ST,1,+,251.58
6926,TCPA150B2V-F,ST,1,-,0
6927,M3MSH-035,ST,1,+,0.01
6928,TCPA150B2R6-F,ST,1,+,748.56
6929,TCP11F2W,ST,1,+,252.55
6930,HJS-WRGC,ST,120,+,0.01
6931,B7HINO-XZU710R-B,ST,5,+,0.01
6932,MIT-E5-MGP1,ST,5,+,0.01
6933,FEFUHL-610502,ST,20,+,2.5
6934,MP-P,ST,8,+,0.01
6935,TCPA150B2R6-F,ST,2,+,748.56
6936,30300,ST,1,+,0
6937,TCP11F2W,ST,1,+,252.55
6938,ACA272C064,ST,3,-,0
6939,TCP11F2W,ST,1,+,252.55
6940,NBNYFLBA-40X6MMX2MTR,ST,2,+,0.01
6941,MIT-FE83-B,ST,5,+,0.01
6942,TCPA150B2R6-F,ST,1,+,748.56
6943,CURERCAMERA12V,ST,1,+,117.77
6944,TLB311B004,ST,1,+,0.01
6945,TCP11F2W,ST,1,-,0
6946,CH330,ST,24,+,0.01
6947,TJJ311B001,ST,2,+,0.01
6948,RDRUMEIN-MV90093,ST,15,+,6.3
6949,TCPA150B2R6-F,ST,1,+,748.56
6950,TCP11F2,ST,1,-,0
6951,TCPA150B2V-F,ST,1,-,0
6952,TSJ505A046A,ST,1,-,0
6953,TCPA150B2R6-F,ST,1,+,748.56
6954,TCPA150B2R6-F,ST,1,+,748.56
6955,TCP11F1W,ST,1,+,251.58
6956,TCP11F1W,ST,1,+,251.58
6957,TJD122A009Z,ST,1,-,0
6958,TCPA150B1V-F,ST,3,+,732.78
6959,TCPA150B2V-F,ST,3,+,0.01
6960,71920622,ST,100,+,0.01
6961,TSJ541B002C,ST,2,-,0
6962,71920622,ST,50,+,0.01
6963,FC505-13,ST,2,+,0.01
6964,TSJ505A041D,ST,1,-,0
6965,TSJ272C065,ST,1,+,25.61
6966,TSJ541B002C,ST,2,-,0
6967,ACA272C064,ST,1,+,0.01
6968,FEFUHL-610502,ST,30,+,0.01
6969,TCPA150B2V-F,ST,2,+,818.04
6970,TCPA150B2V-F,ST,1,+,0.01
6971,TCPA150B2V-F,ST,1,+,752.16
6972,TCPA150B2V-F,ST,1,+,0.01
6973,TCPA150B2R6-F,ST,1,+,748.56
6974,TSJ272C065,ST,1,+,25.61
6975,TSJ541B002C,ST,2,-,0
6976,F4-AJ2,ST,10,+,4
6977,F4-AJ2,ST,126,+,2.2
6978,TJJ311B001,ST,2,-,0
6979,TLB311B003,ST,1,-,0
6980,R1HG2-S,ST,2,-,0
6981,Z471,ST,1,-,0
6982,TSJ324B011B,ST,1,+,44.9
6983,SSA431J013ZZ,ST,5,-,0
6984,71920622,ST,100,+,0.01
6985,TSJ541B002C,ST,2,-,0
6986,TSJ272C065,ST,1,+,25.61
6987,SSA382A133B,ST,1,+,51.04
6988,TCPA150B2V-F,ST,2,+,0.01
6989,TCPA150B2V-F,ST,2,+,772.38
6990,TCPA150B2V-F,ST,2,+,0.01
6991,TCPA150B2R6-F,ST,1,+,748.56
6992,MIT-617-P,ST,1,+,0.01
6993,SSA431J013ZZ,ST,10,-,0
6994,SSA431J013A,ST,1,+,226.15
6995,SSA431J013A,ST,10,+,228.88
6996,SSA431J013A,ST,4,+,239.27
6997,MIT-E6-MGP,ST,1,-,0
6998,ACS272G004,ST,1,+,0.01
6999,TCP11F2W,ST,2,-,0
7000,ACA272C064,ST,5,-,0
7001,71920622,ST,260,+,0.01
7002,ST06,ST,5,+,74.26
7003,TH100A,ST,1,-,0.01
7004,COCON2F,ST,10,+,0.6
7005,TCP11F1W,ST,1,+,251.58
7006,TSJ541B002F,ST,2,-,0
7007,SSA521A425A,ST,3,+,27.04
7008,TCP11F1W,ST,1,+,251.58
7009,RBP.2948,ST,35,+,0.01
7010,SSA925A057,ST,10,-,0
7011,B7ISU-NPR85U-E6-B,ST,10,+,0.01
7012,TSJ505A041D,ST,1,+,171.65
7013,TCPA150B2R6-F,ST,1,+,748.56
7014,TH100A,ST,1,+,0.01
7015,TDJS70SAE-L1,ST,1,+,6052.15
7016,R1HG2-S,ST,2,-,0
7017,TCPA150B2V-F,ST,2,+,772.8
7018,TCPA150B2V-F,ST,2,+,728.04
7019,TCPA150B2V-F,ST,2,+,0.01
7020,TCPA150B2V-F,ST,1,+,732.78
7021,TCPA150B2V-F,ST,2,+,0.01
7022,TSJ505A041D,ST,1,+,171.65
7023,SSA521A425,ST,2,+,18.8
7024,TCP11F2W,ST,1,+,280.86
7025,TSJ541B002F,ST,2,-,0
7026,SSA521A425A,ST,4,+,14.35
7027,B7HINO-XZU710R-B,ST,11,+,0.01
7028,SSA521A425A,ST,4,+,14.35
7029,TSJ541B002F,ST,2,-,0
7030,TCP11F2W,ST,2,+,280.86
7031,TCPA150B2R6-F,ST,1,+,748.56
7032,TCPA90A2R6-F,ST,1,+,538.5
7033,TCPA90A1R6-F,ST,1,-,0
7034,TCPA150B2R6-F,ST,1,+,748.56
7035,TCPA150B2R6-F,ST,1,+,748.56
7036,TSJ541B002C,ST,2,-,0
7037,SSA382A133B,ST,1,+,48.03
7038,CC-00013,ST,1,+,224.85
7039,F4-RCOR-0505,ST,1,-,0
7040,B7HINO-XZU710R-B,ST,10,+,0.01
7041,SSA941A008B-L,ST,6,+,0.01
7042,TSJ505A047K,ST,1,+,413.69
7043,B7ISU-NHR87AU-E6-B,ST,5,+,0.01
7044,B7ISU-NPR75-B,ST,4,+,0.01
7045,TSJ505A041D,ST,1,+,171.65
7046,TCPA150EB2R6-F,ST,1,-,0
7047,TCPA150B2R6-F,ST,2,-,0
7048,TCPA150B2V-F,ST,1,+,772.38
7049,TCPA150B2V-F,ST,1,+,748.56
7050,TCP11F2W,ST,1,-,0
7051,TCP11F2W,ST,1,-,0
7052,TCP11F2W,ST,3,-,0
7053,TCPA150B2V-F,ST,1,+,0.01
7054,TCP11F2W,ST,2,-,0
7055,TCPA150B2V-F,ST,1,+,732.78
7056,TSJ505A041D,ST,1,+,171.65
7057,TCPA150B2V-F,ST,5,+,748.56
7058,TCPA150B2V-F,ST,1,+,732.78
7059,TCPA150B2V-F,ST,3,+,748.56
7060,TLB501A025AG,ST,1,-,0
7061,ACA272C065,ST,2,-,0
7062,TCPA150B2V-F,ST,2,-,0
7063,SSA431J020A,ST,1,-,0
7064,41-2996,ST,1,+,0.01
7065,FC505-15,ST,2,+,0.01
7066,FC505-14,ST,2,+,0.01
7067,TCPA150B2V-F,ST,2,-,0
7068,TCP11F2W,ST,1,+,280.86
7069,TCPA150B2R6-F,ST,1,+,748.56
7070,TCP11F1W,ST,1,+,251.58
7071,TCP11F1W,ST,1,+,251.58
7072,TCPA150B2V-F,ST,8,+,748.56
7073,TSJ505A041D,ST,1,+,171.65
7074,TSJ505A041D,ST,1,+,171.65
7075,FC505-13,ST,2,+,0.01
7076,FFENDCAP97,ST,1,+,0.01
7077,CK2541,ST,195,+,0.01
7078,EDANDR-DW810,ST,1,+,0.01
7079,TSJ541B002F,ST,2,-,0
7080,FEFUHL-610502,ST,30,+,0.01
7081,TCP11F1W,ST,1,+,251.58
7082,TCPA150B2V-F,ST,1,-,0
7083,TCP11F2W,ST,2,-,0
7084,TCPA150B2V-F,ST,2,+,748.56
7085,TCPA150B2V-F,ST,1,+,280.86
7086,TSJ505A041D,ST,1,+,171.65
7087,TCPA150B2V-F,ST,2,+,748.56
7088,ACSIGU,ST,20,+,0.01
7089,TCP11F1W,ST,1,+,386.19
7090,TCP11F1W,ST,1,+,386.19
7091,TSJ505A041D,ST,1,+,171.65
7092,71920622,ST,200,+,0.01
7093,TSJ505A041D,ST,1,+,171.65
7094,AAALCO-6700MML,ST,6,+,0.01
7095,TSJ505A041D,ST,1,+,171.65
7096,TCPA150B2V-F,ST,6,+,748.56
7097,TCP11F2W,ST,2,-,0
7098,TDS30CN2,ST,1,+,0.01
7099,BABA-60044,ST,1,+,0.01
7100,TSJ505A041D,ST,1,+,171.65
7101,70406S,ST,50,+,0.01
7102,03C08500,ST,2,+,0.01
7103,TSJ541B002F,ST,2,-,0
7104,TJD311B014,ST,1,+,0.01
7105,TJJ311B001,ST,2,+,0.01
7106,TCPA150B2V-F,ST,1,-,0
7107,TCP11F2W,ST,1,+,280.86
7108,ACA272C065,ST,1,+,0.01
7109,B7ISU-NHR87AU-E6-B,ST,2,+,0.01
7110,TCP11F2W,ST,5,-,0
7111,TSJ505A041D,ST,1,+,171.65
7112,ACA272C065,ST,2,+,137.51
7113,TCP11F2W,ST,3,-,0
7114,TDS30CN2,ST,1,-,0
7115,ACA272C065,ST,1,-,0
7116,TJD311B014,ST,1,-,0
7117,TJJ311B001,ST,2,-,0
7118,TDJ301DL1,ST,1,+,3808.22
7119,TSJ505A041D,ST,1,+,171.65
7120,TCPA150B2R6-F,ST,1,+,748.56
7121,CK2541,ST,198,+,0.01
7122,TCP11F2W,ST,1,-,0
7123,TSJ541B002F,ST,2,-,0
7124,TCP11F2W,ST,3,-,0
7125,GAR404A-11-45,ST,1,+,0.01
7126,71920622,ST,200,+,0.01
7127,MIT-E6-MGP,ST,49,+,0.01
7128,ACA272C065,ST,1,+,137.51
7129,41-2997,ST,2,+,0.01
7130,TCP11F2W,ST,1,-,0
7131,TSJ502A083P,ST,1,+,0.01
7132,TSJ505A041D,ST,1,+,171.65
7133,TCP11F2W,ST,2,-,0
7134,TCP11F2W,ST,1,-,0
7135,TCP11F1W,ST,1,+,386.19
7136,TCP11F2W,ST,1,+,280.86
7137,TCP11F2W,ST,2,-,0
7138,CH66,ST,1,-,0
7139,TLB003A031YB,ST,1,+,0.01
7140,B2C78,ST,5,-,0
7141,MIT-FE83-B,ST,1,+,0.01
7142,TCPA150B2R6-F,ST,1,+,748.56
7143,TCP11F2W,ST,1,+,273
7144,TCP11F2W,ST,1,+,273
7145,TCP11F2W,ST,1,+,273
7146,TCP11F2W,ST,2,-,0
7147,SSA941A008B-L,ST,3,+,0.01
7148,BK-6PK1345,ST,2,+,0.01
7149,TDJ301D-FE639,ST,1,+,0.01
7150,TSJ505A041D,ST,1,+,171.65
7151,ACA272C065,ST,1,+,0.01
7152,TCP11F2W,ST,3,-,0
7153,TJJ122A001,ST,1,+,0.01
7154,67960,ST,7,-,0
7155,TCPA150B2R6-F,ST,1,+,748.56
7156,CKDR-LB00997,ST,1,+,0.01
7157,RBP.2578,ST,4.75,-,0
7158,TCP11F2W,ST,1,+,280.86
7159,TSJ505A041D,ST,1,-,0
7160,TSJ541B002F,ST,2,-,0
7161,TSJ505A041D,ST,1,+,171.65
7162,TCP11F2W,ST,2,-,0
7163,TDJ301D-FE639,ST,3,+,0.01
7164,MIT-FE83-B,ST,7,+,0.01
7165,TSJ541B002F,ST,2,-,0
7166,TSJ505A041D,ST,1,+,171.65
7167,TCPA150B2R6-F,ST,1,+,748.56
7168,B7ISU-NPR85-E5-B,ST,5,+,0.01
7169,HC4/8410BSFFG,ST,1,+,0.01
7170,TCPA150B2R6-F,ST,1,+,748.56
7171,B7ISU-NHR87AU-E6-B,ST,2,+,0.01
7172,B7ISU-NHR87AU-E6-B,ST,3,+,0.01
7173,TCPA150B2R6-F,ST,1,+,748.56
7174,TCPA150B2R6-F,ST,1,+,748.56
7175,BK-6PK920,ST,1,+,0.01
7176,TCP11F2W,ST,2,-,0
7177,B7HINO-XZU710R-B1,ST,5,+,0.01
7178,71920622,ST,200,+,0.01
7179,CSA 512K 627GGL,ST,1,-,0
7180,TCP11F2W,ST,2,-,0
7181,TJD011H008C,ST,1,+,0.01
7182,CICOPI-5/8,ST,9,+,0.01
7183,TCPA150B2R6-F,ST,1,+,748.56
7184,TP-24,ST,8,+,0.01
7185,ACSIFL221/600W-WHITE,ST,120,-,0
7186,TCP11F2W,ST,2,-,0
7187,BSA011H009F,ST,1,-,0
7188,TSJ502A083P,ST,1,-,0
7189,TCPA150B2R6-F,ST,1,+,748.56
7190,TCPA150B2R6-F,ST,1,+,748.56
7191,TCPA150B2R6-F,ST,1,+,748.56
7192,12167,ST,2,+,0.01
7193,B7HINO-XZU710R-B2,ST,3,+,0.01
7194,TCPA150B1R6-F,ST,1,+,722.76
7195,71926011,ST,10,+,0.01
7196,TCPA150B1R6-F,ST,1,+,722.76
7197,TCPA150B2R6-F,ST,1,+,748.56
7198,67960,ST,7,-,0
7199,TAVC00037,ST,20,+,0.01
7200,TAVC00039,ST,28,+,0.01
7201,TCP11F2W,ST,2,-,0
7202,TSJ505A041D,ST,1,+,169.64
7203,TCPA150B2R6-F,ST,1,+,748.56
7204,TCP11F2W,ST,1,+,273
7205,TD22DLCN1B,ST,1,+,1047.73
7206,MBMSCCH-150X75X6.5MMX6MTR,ST,1,+,0.01
7207,RBP.2577,ST,152.4,+,0.01
7208,LEHWJA-30X116MM,ST,54,-,0
7209,TCP11F2W,ST,1,-,0
7210,TCPA150B2R6-F,ST,1,+,748.56
7211,TCP11F2W,ST,1,-,0
7212,TCP11F2W,ST,1,-,0
7213,19468-BLK-44,ST,1,+,0.01
7214,SSA521A425A,ST,5,+,0.01
7215,TSJ505A041D,ST,1,+,176.43
7216,SSA521A425,ST,1,+,0.01
7217,BSA006A012F,ST,5,-,0
7218,SSA382F108,ST,2,+,0.01
7219,SSA521A425A,ST,4,-,0
7220,SSA521A425,ST,1,+,8.78
7221,G-506,ST,336,-,0
7222,F4-SE-048X45,ST,1,+,0.01
7223,2RB2,ST,1,+,0.01
7224,TD22DLCN1B,ST,1,+,0.01
7225,TCP11F2W,ST,1,-,0
7226,SSA521A425A,ST,5,+,0.01
7227,TSJ324B011,ST,2,-,0
7228,TSJ505A041D,ST,1,+,176.43
7229,TCP11F2W,ST,2,+,280.86
7230,MBMSCCH-150X75X6.5MMX6MTR,ST,6,+,0.01
7231,19468-BLK-43,ST,1,+,0.01
7232,TCP11F1W,ST,1,+,251.58
7233,TCP11F2W,ST,1,-,0
7234,HOSE CLIP,ST,37,+,0.01
7235,ACSILCON-WHITE,ST,4,-,0
7236,TCPA150B1R6-F,ST,1,+,0.01
7237,TDJS50-PKC2,ST,2,+,0.01
7238,TCP11F2W,ST,1,-,0
7239,END CAP,ST,233,+,0.01
7240,B7HINO-XZU710R-B2,ST,10,+,0.01
7241,7100477SV,ST,3,-,0
7242,WECOWI-4CX70,ST,54,+,0.01
7243,E1-DXC450-200,ST,1,-,0
7244,TCP11F2W,ST,1,-,0
7245,B7HINO-XZU710R-B1,ST,5,+,0.01
7246,71920622,ST,300,+,0.01
7247,TJD304A011B,ST,1,+,0.01
7248,OAOR1/2,ST,180,+,0.24
7249,SSA356B302,ST,39,+,0.01
7250,MIT-E6-MGP,ST,4,+,0.01
7251,TSJ541B002F,ST,2,+,19.43
7252,TCP11F2W,ST,3,-,0
7253,TSJ541B002F,ST,2,+,19.25
7254,TSJ541B002F,ST,2,+,19.25
7255,ACA272C008,ST,1,+,145.05
7256,ACA272C065,ST,1,+,211.31
7257,ACA272C065,ST,1,+,151.29
7258,TCP18C2-KT2,ST,1,+,154.47
7259,TCP18C2-KT2,ST,1,+,160.34
7260,TCP11F2W,ST,2,-,0
7261,TCP11F2W,ST,1,+,280.86
7262,F4-5/8-90-ORING,ST,1,+,0.01
7263,B7ISU-NHR85-B,ST,3,+,0.01
7264,TSJ541B002C,ST,2,-,0
7265,TCPA90A2R6-F,ST,1,+,538.5
7266,67960,ST,50,+,0.01
7267,WECOWI-4CX110X100,ST,41.5,-,0
7268,SSA521A425A,ST,5,-,0
7269,TSJ032A002,ST,1,-,0
7270,SSA521A024A,ST,29,+,0.01
7271,SSA521A024A,ST,5,-,0
7272,TCPA150B2R6-F,ST,1,+,748.56
7273,14-00036-00,ST,1,-,0
7274,TCP11F2,ST,1,+,272.99
7275,TCP11F2W,ST,1,-,0
7276,SSA521A024A,ST,5,-,0
7277,TSJ541B002F,ST,2,+,88.18
7278,4869-9920S,ST,1,-,0
7279,TCP11F2W,ST,1,+,247
7280,B7ISU-NHR87AU-E6-B,ST,10,+,0.01
7281,TCP11F2W,ST,1,-,0
7282,TCP11F2W,ST,1,-,0
7283,TCP11F2W,ST,1,-,0
7284,CURERCAMERA24V,ST,1,+,0.01
7285,30300,ST,3,+,0.01
7286,SSA521A024A,ST,5,-,0
7287,TSJ505A041D,ST,1,+,180.63
7288,TCP11F2W,ST,1,-,0
7289,B7ISU-NPR85U-E6-B,ST,10,+,0.01
7290,OBPEKN,ST,1,+,0.01
7291,TCP11F2W,ST,1,-,0
7292,CCA-535-100,ST,1,+,0.01
7293,SSA382F108,ST,2,+,0.01
7294,SSA521A425A,ST,5,-,0
7295,TBHYSR-020706,ST,13,-,0
7296,TCP11F2W,ST,1,-,0
7297,ACA272C065,ST,1,+,150.56
7298,MBMSCCH-150X75X6.5MMX6MTR,ST,6,+,0.01
7299,TCPA90A2R6-F,ST,1,+,538.5
7300,FF-COFR10FT,ST,16,+,0.01
7301,TCPA90A2R6-F,ST,1,+,538.5
7302,SIG-LEN,ST,29,+,0.01
7303,GH134-6,ST,30,-,0
7304,TCP11F2W,ST,1,-,0
7305,HBL5669C,ST,3,+,0.01
7306,HJS-WRGC,ST,120,+,0.01
7307,A05PADLATCH,ST,2,+,0.01
7308,A05PADLATCH,ST,100,+,0.01
7309,072421585B,ST,1,+,0.01
7310,AKC 200A 053-L,ST,1,+,0.01
7311,TOY-EURO5-B1,ST,3,+,6.85
7312,SSA356B302,ST,9,+,0.01
7313,E-PLUG,ST,4,+,0.01
7314,F4-DFU068,ST,8,+,0.01
7315,DSP-04,ST,3,+,0.01
7316,B7ISU-NPR85U-E6-B,ST,5,+,0.01
7317,B7ISU-NHR87AU-E6-B,ST,5,+,0.01
7318,RBP.2579,ST,100,+,0.01
7319,TCPA90A2R6-F,ST,1,+,538.5
7320,TCPA90A2R6-F,ST,1,+,538.5
7321,AAALCO-1160MML,ST,55,+,19.96
7322,TCP11F2W,ST,1,-,0
7323,TCPA90A1R6-F,ST,1,+,560.11
7324,TCPA90A1R6-F,ST,1,+,560.11
7325,SSA551A170G,ST,4,+,0.01
7326,TCP11F2W,ST,1,+,289.02
7327,TCP11F2W,ST,1,+,261.62
7328,TCPA90A2R6-F,ST,1,+,538.5
7329,TCPA150EB2V-F,ST,1,+,748.56
7330,DSP-06,ST,1,+,0.01
7331,TCPA150EB2V-F,ST,1,+,748.56
7332,AAALMUGU-RIGHT,ST,2,+,0.01
7333,71920622,ST,100,+,0.01
7334,TCP11F2W,ST,1,-,0
7335,TJD011H008C,ST,1,-,0
7336,ACA201A401A,ST,1,+,3567.66
7337,AAALCO-960MML,ST,5,+,14.3
7338,CICOPI-3/8XG21,ST,1,+,0.01
7339,AAALCH-4X8X1.5MM3003,ST,8,+,0.01
7340,SSA356B302,ST,9,+,0.01
7341,204600,ST,1,+,0.01
7342,TCPA90A2R6-F,ST,1,+,538.5
7343,TJD122A010,ST,1,-,0
7344,PBPU-6204-E6,ST,12,+,9.7
7345,020823496B,ST,13,+,0.01
7346,TCPA90A2R6-F,ST,1,+,538.5
7347,TSJ541B002C,ST,2,-,0
7348,ACA272C065,ST,1,+,151.69
7349,MBMSCCH-150X75X6.5MMX6MTR,ST,4,+,0.01
7350,67960,ST,23,+,0.01
7351,PBPU-6204-E6,ST,10,+,9.7
7352,ACA272C053,ST,1,+,34.88
7353,TJD304A011C,ST,1,-,0
7354,MPL001L,ST,5,+,0.01
7355,TCPA90A2R6-F,ST,2,+,538.5
7356,HABOXHANDLE-5,ST,4,+,0.01
7357,204600,ST,4,+,0.01
7358,PBPU-6204-E6,ST,10,+,9.7
7359,204600,ST,2,+,0.01
7360,TJK435A002,ST,1,+,0.01
7361,67960,ST,2,+,0.01
7362,MBMSCCH-150X75X6.5MMX6MTR,ST,1,-,0
7363,R1DG85B24,ST,1,+,0.01
7364,TCPA90A1R6-F,ST,10,+,0.01
7365,ACA272C053,ST,1,+,34.88
7366,71920622,ST,150,+,0.01
7367,L3-L,ST,1,+,0.01
7368,67960,ST,5,+,0.01
7369,ACA932C031A,ST,1,+,0.77
7370,204600,ST,6,+,0.01
7371,R1DG85B24,ST,1,+,0.01
7372,CICOPI-3/8XG21,ST,2,+,0.01
7373,ACSPAD,ST,6,-,0
7374,C1SD-6635,ST,1,+,0.01
7375,B36200-2RS,ST,1,+,0.01
7376,C1SD-7877,ST,1,+,0.01
7377,072421585B,ST,27,+,0.01
7378,SSA356B302,ST,11,+,0.01
7379,S2/2GANGON/OFFSW,ST,3,+,0.01
7380,CH-RKIT,ST,1,-,0
7381,TCP11F2W,ST,1,-,0
7382,CICOPI-5/8,ST,3,+,0.01
7383,SSA532C032B,ST,1,+,0.01
7384,TCP11F2W,ST,1,-,0
7385,F4-FN038,ST,50,+,0.01
7386,TJK501A007AA,ST,1,+,0.01
7387,51903,ST,10,+,0.01
7388,TJK435A002,ST,1,-,0
7389,TOY-EURO-2-B,ST,1,-,0
7390,OBC3-GPI,ST,1,+,0.01
7391,TSJ382A022,ST,1,+,0.01
7392,F4-DFE-0303,ST,1,+,0.01
7393,HCHOCL-SS1600,ST,1,+,0.01
7394,WDCUNO-1/32,ST,1,+,0.01
7395,MM437687,ST,1,+,0.01
7396,CICOPI-5/8,ST,1,+,0.01
7397,CICOPI-1/2,ST,1,+,0.01
7398,TCP11F2W,ST,1,-,0
7399,TCP11F2W,ST,1,-,0
7400,TCP11F2W,ST,2,+,230.28
7401,TDJS70-PKB2,ST,20,+,0.01
7402,TCPA150B1R6-F,ST,1,+,0.01
7403,CSA 512K 627GGL,ST,1,-,0
7404,TSJ541B002C,ST,2,-,0
7405,TJF321A199,ST,1,+,0.01
7406,TSJ541B002C,ST,2,-,0
7407,TCP11F2W,ST,1,-,0
7408,TJF321A199,ST,3,+,0.01
7409,CSA 512K 627GGL,ST,1,-,0
7410,ACA272C065,ST,1,+,152.81
7411,71920622,ST,150,+,0.01
7412,TCP11F2W,ST,1,-,0
7413,SSA551A170G,ST,4,+,0.01
7414,19466-BLK-45,ST,1,-,0
7415,TCP11F2W,ST,1,-,0
7416,PAPLWO5.2MMX4X8,ST,1,-,0
7417,TOY-EURO6-B,ST,10,+,0.01
7418,B7ISU-NPR85U-E6-B,ST,10,+,0.01
7419,TRC001,ST,50,+,0.01
7420,GLGICUMH-1.2MM,ST,20,+,0.01
7421,ACA272C065,ST,1,+,152.81
7422,B7ISU-NPR75-B (S),ST,5,+,0.01
7423,TCP11F2W,ST,1,-,0
7424,CICOPI-1/2,ST,1,+,0.01
7425,TCP11F2,ST,1,-,0
7426,ACA272C065,ST,1,+,138.45
7427,CICOPI-5/8,ST,1,+,0.01
7428,71920622,ST,140,+,0.01
7429,TSJ357A001C,ST,2,+,0.01
7430,19466-BLK-46,TL,1,-,0
7431,TSJ505A047K,ST,1,-,0
7432,TCP11F2W,ST,1,-,0
7433,TCP11F2W,ST,1,-,0
7434,CTMACO-7L15-24V,ST,1,+,0.01
7435,ACS272H006,ST,1,+,68.16
