ST,ST,1180-BLK-41,0.0000,0.0000,0.0000,0.0000,0.0000
ST,ST,1180-BLK-42,0.0000,0.0000,0.0000,0.0000,0.0000
ST,ST,1180-BLK-43,0.0000,0.0000,0.0000,0.0000,0.0000
TL,TL,1180-BLK-43,0.0000,0.0000,0.0000,0.0000,0.0000
ST,ST,1180-BLK-44,0.0000,0.0000,0.0000,0.0000,0.0000
ST,ST,1180-BLK-45,0.0000,0.0000,0.0000,0.0000,0.0000
ST,ST,1181-BLK-35,0.0000,0.0000,0.0000,0.0000,0.0000
ST,ST,1181-BLK-37,0.0000,0.0000,0.0000,0.0000,0.0000
ST,ST,1181-BLK-39,0.0000,0.0000,0.0000,0.0000,0.0000
ST,ST,1181-BLK-40,0.0000,0.0000,0.0000,0.0000,0.0000
ST,ST,1181-BLK-41,0.0000,0.0000,0.0000,0.0000,0.0000
ST,ST,1181-BLK-42,0.0000,0.0000,0.0000,0.0000,0.0000
ST,ST,1181-BLK-43,0.0000,0.0000,0.0000,0.0000,0.0000
ST,ST,1181-BLK-44,0.0000,0.0000,0.0000,0.0000,0.0000
TL,TL,1181-BLK-44,0.0000,0.0000,0.0000,0.0000,0.0000
ST,ST,1181-BLK-45,0.0000,0.0000,0.0000,0.0000,0.0000
ST,ST,1181-BLK-47,0.0000,0.0000,0.0000,0.0000,0.0000
ST,ST,1185-BLK-36,0.0000,0.0000,0.0000,0.0000,0.0000
ST,ST,1185-BLK-37,0.0000,0.0000,0.0000,0.0000,0.0000
ST,ST,1185-BLK-38,0.0000,0.0000,0.0000,0.0000,0.0000
ST,ST,1185-BLK-39,0.0000,0.0000,0.0000,0.0000,0.0000
ST,ST,1185-BLK-40,0.0000,0.0000,0.0000,0.0000,0.0000
ST,ST,1185-BLK-41,0.0000,0.0000,0.0000,0.0000,0.0000
ST,ST,1185-BLK-42,0.0000,0.0000,0.0000,0.0000,0.0000
TL,TL,1185-BLK-42,0.0000,0.0000,0.0000,0.0000,0.0000
ST,ST,1185-BLK-43,0.0000,0.0000,0.0000,0.0000,0.0000
ST,ST,1185-BLK-44,0.0000,0.0000,0.0000,0.0000,0.0000
ST,ST,1186-BLK-35,0.0000,0.0000,0.0000,0.0000,0.0000
ST,ST,1186-BLK-37,0.0000,0.0000,0.0000,0.0000,0.0000
TL,TL,1186-BLK-37,0.0000,0.0000,0.0000,0.0000,0.0000
